"Data Source","World Development Indicators",

"Last Updated Date","2019-07-10",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Early-demographic dividend","EAR","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","78.4952163696289","78.4225921630859","79.842903137207","82.1791076660156","82.1745681762695","83.4216690063477","84.1692810058594","85.6288833618164","84.5343399047852","85.0951614379883","86.5677719116211","88.1369476318359","89.4081192016602","90.6322937011719","91.5895690917969","91.4543914794922","92.0084762573242","91.2638092041016","92.368522644043","93.9858474731445","93.4430618286133","93.6608123779297","93.6196899414063","94.2003479003906","94.9881362915039","94.6985626220703","95.2583923339844","95.0596771240234","95.1825485229492","95.6322708129883","96.5119094848633","96.83447265625","97.5886077880859","100.788467407227","101.969261169434","103.254577636719","104.01734161377","105.79369354248","106.157836914063","106.226287841797","106.516052246094","106.182586669922","106.884773254395","107.112930297852","105.842491149902","106.230438232422","108.52424621582","108.385696411133","",
"East Asia & Pacific","EAS","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","101.99144744873","101.402877807617","102.342193603516","106.699440002441","108.95482635498","111.165939331055","112.083526611328","109.774169921875","107.119148254395","107.160842895508","108.373649597168","109.873428344727","110.215179443359","110.435897827148","111.142242431641","114.136779785156","116.527320861816","119.040100097656","119.666053771973","119.277702331543","117.65030670166","115.570350646973","113.765121459961","111.853576660156","110.124649047852","108.312881469727","106.516166687012","105.117309570313","105.489723205566","105.753868103027","106.782089233398","107.93985748291","110.363700866699","112.540687561035","108.849052429199","104.644088745117","104.422096252441","106.293296813965","107.228172302246","107.419448852539","106.826042175293","106.22679901123","105.931221008301","104.771820068359","102.208061218262","102.069328308105","102.680931091309","103.244499206543","",
"Europe & Central Asia (excluding high income)","ECA","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","105.734046936035","105.7392578125","104.410789489746","103.537742614746","103.028022766113","102.870330810547","103.284652709961","103.524810791016","103.493087768555","103.810699462891","103.379280090332","102.106712341309","102.437347412109","102.579582214355","104.491920471191","104.842681884766","105.572052001953","105.791259765625","106.477592468262","105.165298461914","105.128601074219","106.518028259277","105.937728881836","104.947738647461","103.984283447266","103.321296691895","102.486877441406","101.931602478027","101.989128112793","102.331718444824","102.102966308594","104.096153259277","106.403709411621","104.478530883789","98.1503524780273","99.7954025268555","98.8303375244141","98.9760665893555","99.1775283813477","98.7992935180664","99.3975982666016","99.856071472168","99.5686569213867","101.862342834473","101.114059448242","99.7507934570313","100.094627380371","99.7546768188477","",
"Europe & Central Asia","ECS","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","105.252380371094","105.27628326416","104.825973510742","104.021766662598","104.064743041992","104.00715637207","104.151832580566","103.935890197754","103.816070556641","103.783508300781","103.439491271973","102.681480407715","102.725662231445","102.535400390625","103.287940979004","103.494529724121","104.009132385254","104.361480712891","104.688430786133","103.948837280273","103.581703186035","104.006340026855","103.32698059082","103.107223510742","102.764678955078","102.359527587891","102.146987915039","101.775459289551","102.491668701172","102.771186828613","102.342880249023","103.04044342041","103.645683288574","102.614303588867","100.130561828613","101.172760009766","100.823097229004","100.986801147461","101.34619140625","101.042839050293","101.220527648926","101.287010192871","101.25390625","102.704803466797","102.208999633789","101.423492431641","101.736862182617","101.581192016602","",
"Ecuador","ECU","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","97.561653137207","98.2508087158203","99.8186416625977","102.89005279541","103.135551452637","104.988227844238","105.613471984863","107.132591247559","112.424308776855","113.703628540039","118.155181884766","120.158561706543","121.289306640625","122.556541442871","122.496238708496","123.639122009277","125.527679443359","125.932579040527","124.426170349121","123.520172119141","121.844039916992","131.182342529297","126.896690368652","109.956619262695","109.73558807373","110.134071350098","112.928337097168","111.081520080566","110.798606872559","111.325942993164","112.280456542969","113.052391052246","112.555458068848","111.952903747559","111.728813171387","111.633682250977","112.936187744141","110.776641845703","115.831832885742","116.799880981445","117.546081542969","115.074508666992","113.307769775391","113.817092895508","107.622817993164","104.176086425781","","",
"Egypt, Arab Rep.","EGY","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","68.5194931030273","69.4520568847656","69.8548431396484","67.2030868530273","68.2503280639648","67.5514373779297","66.6716232299805","66.4434204101563","66.534912109375","67.9442672729492","68.925910949707","70.9102325439453","73.7268676757813","76.3887329101563","78.8971099853516","81.2795791625977","83.8876037597656","86.3492126464844","87.1666488647461","89.1417083740234","91.511962890625","83.4521331787109","84.0331573486328","92.8274307250977","85.4017105102539","93.5362167358398","92.6576232910156","","91.0449981689453","91.0064163208008","91.8746185302734","93.3265686035156","94.7790908813477","96.2977905273438","96.8983688354492","99.5061721801758","101.507308959961","","104.01000213623","103.581916809082","98.827880859375","103.007873535156","102.523750305176","101.127746582031","","103.624519348145","104.961929321289","",
"Euro area","EMU","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","106.758590698242","106.76611328125","106.691482543945","105.379089355469","105.689781188965","105.645210266113","105.658546447754","105.297172546387","105.250221252441","105.10920715332","104.97087097168","104.701301574707","104.323120117188","103.627891540527","103.223358154297","103.51203918457","103.924438476563","104.535697937012","104.674697875977","104.561836242676","103.646011352539","103.085151672363","101.874786376953","101.970138549805","102.207221984863","102.33277130127","102.932510375977","102.676239013672","104.006942749023","104.537368774414","103.643013000488","103.20703125","102.482872009277","102.251373291016","102.294532775879","103.20157623291","103.63500213623","104.103668212891","104.149787902832","103.731018066406","103.254531860352","102.840766906738","102.310508728027","102.587791442871","102.066207885742","102.133689880371","101.985801696777","101.980430603027","",
"Eritrea","ERI","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.7301807403564","23.3936996459961","21.5309505462646","34.0128211975098","40.4433403015137","44.2359504699707","46.7316207885742","49.1630706787109","48.5111389160156","","52.0151786804199","58.7118110656738","59.5234413146973","66.2878723144531","72.4219436645508","75.7378387451172","76.2545776367188","73.4476699829102","66.2094497680664","61.6002998352051","57.4392013549805","52.9696006774902","55.5346298217773","57.3975715637207","63.1318588256836","55.7090301513672","54.0753402709961","","49.422119140625","",
"Spain","ESP","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","110.201240539551","114.240600585938","109.690780639648","111.885292053223","112.745498657227","111.74292755127","110.924659729004","110.06803894043","109.695411682129","109.129150390625","108.605201721191","109.211219787598","109.294380187988","108.856468200684","108.463958740234","107.147987365723","106.715507507324","104.326591491699","104.205131530762","104.194473266602","105.00154876709","104.375877380371","106.149353027344","105.815856933594","104.742561340332","104.44580078125","103.96573638916","104.119720458984","104.264617919922","104.243499755859","103.787200927734","103.387268066406","103.239730834961","103.483108520508","102.897941589355","103.553192138672","105.305061340332","106.735511779785","106.852920532227","105.450668334961","104.391670227051","103.179100036621","105.144569396973","104.198707580566","104.431060791016","103.871170043945","","",
"Estonia","EST","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","102.889709472656","102.396438598633","102.121887207031","102.236167907715","103.261711120605","104.704299926758","111.903358459473","114.422073364258","113.242576599121","93.5215530395508","92.2420196533203","91.7274322509766","89.638542175293","90.4584121704102","91.7392120361328","95.4984664916992","97.2146606445313","99.5661315917969","101.383033752441","102.967041015625","103.774452209473","102.380531311035","101.187942504883","99.6817932128906","98.9073104858398","97.7007675170898","98.914909362793","101.627311706543","103.091499328613","103.05689239502","101.713943481445","100.896873474121","99.4256134033203","97.8086013793945","96.9854278564453","97.1177978515625","","",
"Ethiopia","ETH","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","15.02952003479","15.861590385437","16.2753791809082","17.7330207824707","19.2299003601074","21.2517890930176","22.8312397003174","21.9561195373535","26.1236400604248","33.7634010314941","38.8564109802246","41.6383590698242","42.2387504577637","40.3140296936035","37.4300003051758","36.8820610046387","39.960018157959","40.7788505554199","39.0460090637207","35.1644401550293","31.4626007080078","25.1936206817627","21.6227893829346","25.4204597473145","29.0899295806885","34.9526481628418","40.3398284912109","49.9640808105469","49.4052581787109","54.4435386657715","60.2622413635254","63.4586715698242","64.8169021606445","67.7524719238281","79.0133972167969","83.3276519775391","89.1654663085938","94.8228530883789","93.5023574829102","91.7759628295898","94.5005722045898","94.5507507324219","","99.9232025146484","101.944229125977","","","",
"European Union","EUU","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","105.491050720215","105.509719848633","105.582733154297","104.630012512207","104.908882141113","104.811431884766","104.771278381348","104.389358520508","104.166450500488","103.864280700684","103.467643737793","102.968856811523","102.875579833984","102.500671386719","102.448013305664","102.546836853027","102.815589904785","103.141403198242","103.02018737793","102.600639343262","101.776748657227","101.182746887207","100.458892822266","100.885513305664","101.225921630859","101.309272766113","101.765602111816","101.749168395996","102.736106872559","102.86344909668","102.280151367188","102.028053283691","101.479339599609","101.296089172363","102.104042053223","102.562057495117","102.573356628418","102.691230773926","102.99503326416","102.745147705078","102.591186523438","102.292556762695","102.400291442871","103.005043029785","102.649971008301","102.228790283203","102.457061767578","102.478240966797","",
"Fragile and conflict affected situations","FCS","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","66.2263717651367","66.1674499511719","66.5776062011719","67.9951019287109","68.7716369628906","69.7238998413086","71.7293167114258","73.0462799072266","73.337890625","75.0923385620117","77.0732879638672","78.8469772338867","77.61328125","77.9656295776367","78.6667022705078","77.9542694091797","78.5424118041992","76.7279891967773","76.6450881958008","75.2856826782227","72.7276992797852","76.560546875","76.012077331543","76.4281692504883","76.9293670654297","77.3687896728516","76.2420196533203","75.6402587890625","74.6775131225586","73.199821472168","74.5964584350586","76.5060195922852","80.9103469848633","83.8872985839844","86.1532135009766","87.1525573730469","89.2789993286133","90.5684280395508","93.6198577880859","93.8589096069336","95.1614379882813","96.2275772094727","98.089973449707","97.2998809814453","97.7446670532227","97.2382431030273","97.6091918945313","97.7208862304688","",
"Finland","FIN","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","81.7188034057617","81.1413803100586","82.1931610107422","85.7964477539063","89.825309753418","102.184501647949","100.61727142334","99.1735534667969","98.1509323120117","97.1537475585938","96.0810699462891","97.3591232299805","99.9374618530273","101.816177368164","102.637199401855","102.351722717285","102.143646240234","100.764488220215","99.1845932006836","98.4718017578125","98.6809310913086","99.1448669433594","99.3125915527344","99.2776870727539","98.9689331054688","99.0480880737305","99.2002716064453","99.8959274291992","100.395027160645","101.267196655273","101.264022827148","100.390571594238","99.6743927001953","98.782829284668","98.4174728393555","98.0086288452148","98.5552978515625","98.9770126342773","99.2141265869141","99.4837493896484","99.755241394043","100.351417541504","100.351081848145","100.615539550781","100.551109313965","100.421920776367","","",
"Fiji","FJI","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","106.740608215332","109.989059448242","112.332389831543","115.613311767578","116.83455657959","117.510719299316","115.354843139648","112.701683044434","110.364433288574","106.763252258301","105.442176818848","105.283332824707","","102.584686279297","101.755981445313","102.096580505371","103.682586669922","104.85912322998","","","","108.714401245117","107.531837463379","","107.995727539063","106.939323425293","104.843048095703","105.136947631836","105.062232971191","103.747421264648","101.571701049805","103.981170654297","105.843940734863","108.596206665039","112.616760253906","","113.464477539063","107.522560119629","106.575828552246","105.101699829102","","104.870956420898","104.982643127441","105.629577636719","","105.545852661133","105.303070068359","","",
"France","FRA","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","116.033546447754","113.282592773438","110.81803894043","110.223487854004","109.671562194824","108.964027404785","108.904861450195","110.648887634277","111.647430419922","111.888679504395","111.241348266602","109.936958312988","107.739669799805","107.004722595215","106.821380615234","109.885238647461","112.367599487305","114.315612792969","114.365898132324","112.023452758789","109.378028869629","106.852020263672","104.658592224121","104.885643005371","105.128410339355","105.716178894043","104.748291015625","104.868553161621","104.905151367188","100.428260803223","100.382209777832","100.249298095703","99.9754486083984","99.8111801147461","104.636489868164","104.278846740723","103.85977935791","103.622146606445","103.041137695313","102.761512756348","102.691101074219","102.523162841797","102.276443481445","102.101379394531","101.974487304688","101.987190246582","","",
"Faroe Islands","FRO","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","214.000564575195","215.427673339844","222.032485961914","215.256256103516","211.472763061523","202.527145385742","204.596923828125","198.912689208984","191.92301940918","","","","","","","","","","","","","","","","","","","","","","","","","113.147758483887","111.30655670166","","111.639129638672","","","","","","","97.6253814697266","95.5283966064453","","","",
"Gabon","GAB","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","138.959854125977","140.100830078125","140.565231323242","139.308898925781","142.179412841797","144.862014770508","140.934234619141","146.086883544922","141.770309448242","143.927276611328","145.964080810547","146.053298950195","145.804016113281","146.608932495117","147.240264892578","146.380874633789","147.325454711914","145.007064819336","148.537750244141","","","135.959289550781","","139.498153686523","145.753112792969","144.099624633789","143.502716064453","","141.85612487793","","136.724945068359","142.47998046875","138.993423461914","","","","","","","","138.723526000977","","","","","","","",
"United Kingdom","GBR","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","103.946937561035","103.298637390137","102.55248260498","102.625480651855","102.81079864502","103.264022827148","103.690299987793","103.821563720703","104.039222717285","104.222091674805","103.850692749023","102.95166015625","101.744369506836","102.419746398926","102.671249389648","105.005561828613","106.667190551758","107.661163330078","107.33325958252","106.760841369629","105.410583496094","104.103187561035","","","","","","100.734733581543","100.608932495117","100.297973632813","100.162818908691","99.7483291625977","99.9073333740234","105.832809448242","106.282051086426","104.982849121094","103.200439453125","105.087181091309","104.367408752441","104.747596740723","104.681861877441","106.52619934082","107.341743469238","107.557891845703","101.909240722656","101.413726806641","","",
"Georgia","GEO","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","96.8850479125977","","","","","92.4188537597656","","","","","97.2910385131836","95.474983215332","86.3394317626953","85.0028305053711","82.6877517700195","82.5124816894531","84.8945236206055","88.9818420410156","92.4078903198242","95.1811599731445","92.7815475463867","89.4697265625","88.6709289550781","90.7099533081055","89.7578735351563","93.0181579589844","98.3597030639648","100.868476867676","101.643997192383","101.769737243652","102.84504699707","105.499671936035","106.370941162109","105.076530456543","104.319328308105","102.597618103027","102.774383544922","",
"Ghana","GHA","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","67.1905822753906","65.494270324707","66.4578094482422","64.742317199707","65.0188827514648","69.8588485717773","71.6092987060547","72.136360168457","73.6885223388672","75.2213973999023","77.7097930908203","78.8725891113281","76.4752731323242","72.8999328613281","74.0431365966797","70.02880859375","70.8761215209961","69.8134384155273","73.447998046875","71.5996398925781","79.9477767944336","80.5840530395508","79.9163131713867","81.4050064086914","80.1272277832031","80.0460815429688","83.130859375","","81.4220809936523","86.1643981933594","80.9253463745117","83.8664779663086","80.0559463500977","82.9995269775391","88.6706085205078","92.6859588623047","97.3860778808594","102.667030334473","101.741142272949","","104.283798217773","108.035972595215","107.247993469238","105.36540222168","108.640327453613","106.470367431641","104.775161743164","102.471519470215",
"Gibraltar","GIB","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","30.5165691375732","25.9768905639648","30.0026092529297","30.7932891845703","31.8152599334717","31.2544097900391","35.5042304992676","37.3183097839355","39.255500793457","40.5254402160645","39.2732009887695","37.2962493896484","35.9070587158203","34.5096893310547","39.0078201293945","36.3023414611816","34.2375793457031","35.2623596191406","35.4909286499023","34.774730682373","37.132640838623","36.2812118530273","39.9459686279297","41.9588890075684","45.8527984619141","47.0505294799805","50.5417900085449","51.0165405273438","53.6572494506836","57.1806716918945","60.6059303283691","69.4085388183594","73.143669128418","76.5740585327148","78.9531631469727","80.8453216552734","83.0567092895508","84.2161865234375","83.9251708984375","85.9037628173828","88.9988632202148","90.7229766845703","92.470573425293","93.9271011352539","","92.4104766845703","","",
"Gambia, The","GMB","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","28.400520324707","27.2251091003418","28.6623001098633","29.0541000366211","29.9225997924805","31.3564395904541","32.7400398254395","35.6962509155273","39.4640083312988","43.8863792419434","53.3281288146973","57.5093002319336","60.9793281555176","64.8233489990234","66.7890090942383","66.7408065795898","64.4274978637695","61.2639007568359","56.8429412841797","57.1833000183105","58.4063110351563","58.5010299682617","60.2868614196777","63.1653709411621","65.8944931030273","70.7870483398438","74.0203018188477","76.7076263427734","90.1448211669922","90.2170867919922","91.7320785522461","89.108528137207","92.5708084106445","93.082389831543","90.077507019043","87.8773422241211","89.0789337158203","86.664421081543","84.7590484619141","83.7078704833984","80.8808975219727","83.4863128662109","84.7553787231445","88.2485275268555","91.4906692504883","93.6070022583008","97.115348815918","100.232322692871",
"Guinea-Bissau","GNB","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","27.4109802246094","31.6673107147217","39.0624008178711","45.585521697998","68.6888732910156","73.6122970581055","","73.2889633178711","70.3069076538086","65.9312210083008","62.7110710144043","61.0905990600586","58.6150093078613","56.9385795593262","55.8785018920898","","52.9484596252441","50.3944282531738","50.5872611999512","","","45.9681091308594","44.3174591064453","49.3189811706543","53.1894416809082","55.6079711914063","60.2725410461426","63.4692306518555","","73.287971496582","87.1727828979492","","","106.12126159668","113.777923583984","120.138031005859","","","","118.080169677734","","","","","","","","",
"Equatorial Guinea","GNQ","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","86.2727966308594","","","102.691673278809","","","","","","","151.589172363281","149.655746459961","160.311248779297","173.824127197266","","","","","","","","","111.632148742676","113.702682495117","","","","","106.970039367676","102.119583129883","106.274040222168","103.188179016113","93.9303283691406","","89.2879028320313","","","71.6321029663086","69.6972503662109","68.9272079467773","67.5576171875","68.792839050293","","","61.5776100158691","","","",
"Greece","GRC","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","101.270896911621","102.059349060059","102.846412658691","103.963073730469","103.602096557617","103.117332458496","102.206336975098","101.046340942383","99.8685607910156","98.0606918334961","99.4619598388672","99.4643478393555","99.8647003173828","99.6763229370117","99.2340316772461","98.1054916381836","95.1921234130859","95.8373184204102","95.2546081542969","94.7769165039063","94.3945999145508","92.5320587158203","90.3033599853516","89.7417678833008","91.3608932495117","90.4614868164063","90.2776107788086","92.2222137451172","93.5045623779297","94.36083984375","93.3387298583984","94.6164627075195","95.4100036621094","96.2669906616211","95.3517913818359","94.8326721191406","94.0506973266602","","","95.5594177246094","95.5030975341797","95.8955688476563","95.314567565918","93.9546508789063","95.0495376586914","94.1730422973633","","",
"Grenada","GRD","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","124.14624786377","126.992576599121","129.698150634766","136.191543579102","115.608627319336","119.62410736084","120.913162231445","120.34105682373","117.545051574707","113.550888061523","107.832733154297","106.03108215332","105.859840393066","103.569290161133","103.953262329102","101.453903198242","112.072616577148","114.682022094727","","117.222831726074","116.576438903809","121.041297912598","122.559242248535","120.572532653809","118.931251525879","109.79443359375","120.586563110352","116.821296691895","108.141548156738","91.2001800537109","94.3253631591797","107.231887817383","106.15926361084","104.031303405762","96.962158203125","","96.2705917358398","99.6480407714844","104.593383789063","103.382263183594","","","102.672271728516","103.110443115234","104.850662231445","101.390701293945","102.06958770752","",
"Greenland","GRL","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","54.6265983581543","56.0754508972168","57.269359588623","57.3571701049805","58.8288383483887","59.8689384460449","59.4391708374023","61.4341087341309","63.0693397521973","64.4886093139648","66.5861129760742","70.4230880737305","66.2352600097656","70.4179306030273","71.9396591186523","72.4585571289063","72.0938720703125","73.8860168457031","75.2030868530273","","72.5792617797852","76.069709777832","80.0139465332031","81.8033065795898","81.7311706542969","84.0785369873047","85.5375823974609","86.288932800293","92.4404373168945","97.8271408081055","99.7949066162109","100.396842956543","103.117073059082","","108.682258605957","109.85279083252","111.030830383301","111.381187438965","111.982559204102","115.761009216309","115.487129211426","113.629333496094","108.876152038574","106.015060424805","102.579872131348","101.512687683105","100.816917419434","101.205230712891","",
"Guam","GUM","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","97.9164428710938","96.0447387695313","94.8038101196289","92.2295989990234","90.9525299072266","88.6394805908203","87.3831481933594","86.671516418457","80.7872467041016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","98.7437896728516","99.8151397705078","101.398681640625","102.147827148438","","98.4660034179688","103.591171264648","100.318069458008","99.0449829101563","95.6877975463867","96.2339630126953","97.5024871826172","97.103157043457","96.4290771484375","95.9228363037109","96.5618133544922","98.9775314331055","103.196670532227","107.576820373535","","96.7317199707031","93.4057312011719","91.8582382202148","92.2362594604492","94.3475189208984","95.8496322631836","99.6950531005859","","103.443717956543","102.035858154297","98.7539596557617","","95.382682800293","","100.044563293457","","98.270149230957","99.5506820678711","95.8733367919922","96.6865386962891","98.0755081176758","96.0839462280273","","","","","","",
"High income","HIC","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","99.7085266113281","99.9079895019531","99.8339004516602","100.014678955078","99.5723571777344","99.6218032836914","99.9449691772461","99.8481292724609","99.7738494873047","99.5752334594727","101.56079864502","101.175842285156","101.425880432129","100.700378417969","100.1923828125","100.31999206543","100.982887268066","101.539947509766","101.956443786621","102.289436340332","102.48853302002","102.13289642334","101.554573059082","101.491828918457","101.453201293945","101.652038574219","101.671653747559","100.674392700195","101.869476318359","101.979049682617","101.521781921387","101.546913146973","101.054237365723","101.352851867676","101.907676696777","102.35327911377","102.759017944336","103.30037689209","103.544212341309","103.179466247559","102.617576599121","102.106407165527","102.084350585938","102.369491577148","102.395233154297","102.507133483887","102.591278076172","102.579238891602","",
"Hong Kong SAR, China","HKG","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","118.162841796875","118.460029602051","118.319122314453","119.09253692627","120.362358093262","121.146102905273","120.688423156738","117.674682617188","114.173683166504","111.024742126465","109.380760192871","107.620246887207","106.974021911621","106.550247192383","105.32063293457","104.701049804688","105.315536499023","106.64338684082","107.399841308594","107.716178894043","106.113479614258","104.07536315918","101.131416320801","98.1515426635742","97.5216979980469","97.4191284179688","","96.9783935546875","","","","","","","","","","","","","","102.995376586914","105.519248962402","108.3017578125","109.219932556152","107.186378479004","106.805870056152","",
"Honduras","HND","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","82.9959335327148","83.0222778320313","84.451530456543","83.4089736938477","84.8414688110352","85.4303817749023","86.5660629272461","85.4428329467773","88.0640563964844","93.7137222290039","95.36962890625","94.7824630737305","100.828948974609","102.382888793945","103.832588195801","104.457748413086","107.031143188477","","107.168502807617","","104.533996582031","104.113563537598","107.359451293945","108.325050354004","107.922988891602","105.740180969238","106.277572631836","106.428932189941","105.447380065918","104.46378326416","103.517906188965","","","110.058227539063","108.807342529297","105.470169067383","109.699501037598","105.211250305176","106.425491333008","104.845817565918","105.090637207031","103.459991455078","99.8904037475586","97.0128173828125","95.129150390625","96.2222671508789","96.1845092773438","95.2214126586914","",
"Heavily indebted poor countries (HIPC)","HPC","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","49.1276016235352","49.4740104675293","49.7759590148926","50.8744087219238","51.8945198059082","54.0429306030273","56.825439453125","59.4313812255859","61.5738296508789","63.381031036377","65.6226501464844","67.2642517089844","66.4464721679688","66.4799880981445","66.1826324462891","65.0878295898438","64.8374710083008","63.598461151123","63.5573806762695","62.1403884887695","60.6281509399414","62.3446006774902","61.0561981201172","61.1772689819336","62.2318382263184","64.7998886108398","65.1390228271484","69.6200790405273","70.4656372070313","70.1231994628906","72.6114730834961","75.9939117431641","81.4551162719727","84.8962097167969","87.8947372436523","90.5526733398438","92.983039855957","95.2335968017578","98.5664520263672","98.5586700439453","98.5845718383789","98.6340179443359","99.9173202514648","100.194396972656","100.882751464844","100.307456970215","100.481811523438","100.497497558594","",
"Croatia","HRV","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.2409820556641","83.928092956543","84.8124923706055","86.370719909668","87.2832717895508","91.1309967041016","93.1209411621094","95.0463104248047","97.0864791870117","99.7809982299805","101.755783081055","","103.345443725586","100.703247070313","97.7231292724609","93.8475189208984","91.7862777709961","91.9459686279297","93.537727355957","95.8506393432617","98.4079132080078","98.9795532226563","98.0398712158203","95.3957138061523","","",
"Haiti","HTI","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","50.0917587280273","52.1548118591309","53.5580101013184","55.128490447998","56.6939697265625","60.5236587524414","61.6186904907227","61.7436485290527","62.3812217712402","67.8441314697266","74.5126876831055","75.2909088134766","81.0440521240234","85.4808120727539","86.6830673217773","89.138313293457","75.2764205932617","","","","","74.7761993408203","78.3031311035156","84.0539169311523","91.0276794433594","99.2555923461914","108.200012207031","111.878341674805","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","98.1866989135742","101.276786804199","104.460739135742","106.252532958984","106.822120666504","105.284729003906","104.401962280273","101.95703125","98.6173782348633","97.6098327636719","99.3139114379883","105.167190551758","108.451431274414","109.164367675781","105.538726806641","97.9667205810547","91.6133499145508","85.4508819580078","83.6960296630859","85.2327194213867","89.3507308959961","95.0454330444336","100.125427246094","105.610092163086","104.847297668457","102.106391906738","100.563697814941","100.637107849121","100.73957824707","101.11051940918","100.192909240723","99.0016174316406","98.10498046875","97.485221862793","98.1494369506836","99.5683135986328","98.9952926635742","100.63353729248","101.070098876953","100.851593017578","100.003868103027","99.6801071166992","99.9598083496094","101.828407287598","102.301300048828","101.870918273926","","",
"IBRD only","IBD","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","95.5811309814453","95.5784301757813","96.3680572509766","99.7808227539063","101.067649841309","102.660400390625","103.215667724609","102.830589294434","100.713157653809","100.993446350098","102.121772766113","103.06787109375","103.375289916992","103.634216308594","104.593627929688","105.751602172852","108.455337524414","107.520477294922","108.247711181641","108.735687255859","108.373443603516","106.953712463379","105.934379577637","105.579132080078","105.298446655273","105.294097900391","104.545997619629","102.858848571777","103.654907226563","103.916648864746","104.309867858887","105.080070495605","106.459846496582","109.489036560059","107.815032958984","106.414360046387","106.861610412598","108.398658752441","109.150596618652","108.814750671387","108.131210327148","107.669708251953","107.958778381348","107.395622253418","105.084838867188","105.167907714844","107.28295135498","107.450256347656","",
